row_id,timestamp,user_age,user_bmi,user_body_fat_pct,fitness_level,experience_years,resting_heart_rate,max_heart_rate,heart_rate_reserve,vo2_max_estimate,fitness_goal,time_available_min,weekly_consistency_days,workout_adherence_pct,preferred_timing,social_preference,sleep_quality,stress_level,diet_quality_score,hydration_liters,activity_level,injury_history,equipment_access,motivation_score,workout_name,muscle_groups,equipment_needed,target_workout_type,target_duration_min,target_intensity_level,estimated_calories,data_source,sleep_hours
8887,2025-09-11T00:16:17.133667,18.0,25.9,5.4,1,0,72.0,202,130,38.0,muscle_gain,30,2,73,afternoon,online_class,poor,,8,2.4,sedentary,none,full_gym,7.0,Upper - Advanced Day 4,"chest,back,shoulders,arms",True,strength,21.0,8,,bodybuilding,
4715,2026-02-02T00:16:17.013331,37.0,27.4,30.0,1,0,74.0,183,109,37.1,weight_loss,30,4,80,afternoon,partner,excellent,moderate,8,2.3,sedentary,major,home_gym,2.0,Hatha Flow,"full_body,flexibility",True,flexibility,14.0,4,19.0,yoga_patterns,
3414,2026-03-06T00:16:16.974167,18.0,25.0,21.9,2,0,73.0,202,129,41.3,strength,30,4,76,evening,partner,excellent,high,5,2.7,moderately_active,none,home_gym,5.0,Pull - Intermediate Day 1,"back,arms",True,strength,,6,52.0,bodybuilding,
7237,2025-09-12T00:16:17.086364,36.0,24.3,26.9,3,2,61.0,184,123,44.5,endurance,30,3,80,evening,solo,poor,moderate,7,2.1,sedentary,minor,none,2.0,Upper - Novice Day 6,"chest,back,shoulders,arms",True,strength,30.0,5,72.0,bodybuilding,
6555,2025-05-12T00:16:17.067163,18.0,19.5,19.3,1,0,54.0,202,148,35.2,athletic_performance,45,7,97,evening,online_class,excellent,low,8,3.5,very_active,none,,5.0,   WOD-7171 ### ,full_body,True,hiit,10.0,10,35.0,crossfit,
2777,2025-08-20T00:16:16.954279,44.0,25.0,12.9,2,2,54.0,176,122,40.4,rehabilitation,90,6,33,afternoon,online_class,good,low,5,2.3,very_active,chronic,home_gym,4.0,Upper - Intermediate Day 2,"chest,back,shoulders,arms",True,strength,62.0,7,155.0,bodybuilding,
6472,2025-06-10T00:16:17.064623,40.0,20.6,18.9,2,1,49.0,180,131,39.2,flexibility,30,4,100,evening,online_class,excellent,low,5,3.4,extremely_active,major,home_gym,,WOD-5647,full_body,True,hiit,21.0,8,79.0,crossfit,
4204,2025-10-01T00:16:16.994519,27.0,23.5,19.3,3,2,69.0,193,124,43.9,rehabilitation,45,4,49,afternoon,partner,good,,10,1.7,moderately_active,none,home_gym,,Bro Split - Advanced Day 1,"core,back,chest",True,strength,45.0,9,105.0,bodybuilding,
9879,2026-04-22T00:16:17.163435,31.0,28.8,17.3,5,4,55.0,189,134,50.1,rehabilitation,90,6,89,morning,partner,fair,high,4,2.3,moderately_active,none,none,8.0,Pull - Advanced Day 4,"back,arms",True,strength,60.0,8,172.0,bodybuilding,
2171,2026-02-16T00:16:16.936602,42.0,85.0,32.3,1,0,,178,128,34.4,rehabilitation,60,4,64,afternoon,partner,excellent,moderate,7,2.1,sedentary,none,none,9.0,Full Body - Intermediate Day 1,"chest,back,arms",True,strength,31.0,8,61.0,bodybuilding,
4006,2025-11-11T00:16:16.991997,30.0,29.4,15.8,1,0,62.0,190,128,33.6,athletic_performance,30,5,71,night,online_class,excellent,moderate,9,3.8,moderately_active,none,home_gym,,Pull - Intermediate Day 2,"back,arms",True,strength,21.0,7,61.0,bodybuilding,
4752,2025-05-26T00:16:17.014330,,,19.2,6,4,57.0,198,141,48.7,endurance,90,2,54,afternoon,online_class,good,high,6,2.2,very_active,none,full_gym,9.0,[removed] Restorative Flow,"full_body,flexibility",False,flexibility,30.0,5,39.0,yoga_patterns,
3663,2025-06-24T00:16:16.981379,,26.5,24.0,1,0,63.0,202,139,38.1,athletic_performance,30,4,32,evening,solo,good,moderate,10,2.0,extremely_active,none,full_gym,,Full Body - Novice Day 3,"arms,legs,chest",True,strength,21.0,7,55.0,bodybuilding,
5005,2025-07-08T00:16:17.022219,,16.6,19.7,5,4,44.0,168,124,45.7,rehabilitation,30,3,56,night,group,good,moderate,4,3.3,extremely_active,none,minimal,5.0,Yin Yoga Flow,"full_body,flexibility",False,flexibility,20.0,3,16.0,yoga_patterns,
3161,2025-05-15T00:16:16.967212,,22.5,10.5,3,2,67.0,185,118,47.3,athletic_performance,30,1,43,morning,online_class,fair,high,8,3.3,moderately_active,major,minimal,8.0,WOD-4755,full_body,True,hiit,12.0,7,49.0,crossfit,
6968,2025-08-26T00:16:17.075618,34.0,,25.2,1,0,,186,116,35.1,general_health,60,6,73,afternoon,group,excellent,low,8,1.8,sedentary,minor,,1.0,Yin Yoga Flow,"full_body,flexibility",False,flexibility,42.0,6,61.0,yoga_patterns,
1113,2025-08-03T00:16:16.904692,,,11.9,1,0,,202,145,39.9,muscle_gain,30,3,64,evening,solo,fair,chronic,4,2.7,very_active,chronic,full_gym,8.0,WOD-5868,full_body,True,hiit,21.0,8,89.0,crossfit,
2588,2025-11-09T00:16:16.949318,18.0,24.5,8.2,1,0,,202,131,40.0,general_health,45,4,77,afternoon,group,excellent,moderate,7,0.5,lightly_active,none,home_gym,7.0,Legs - Intermediate Day 3,"legs,core",True,strength,31.0,7,75.0,bodybuilding,
6715,2025-11-07T00:16:17.071785,19.0,31.1,25.7,1,0,58.0,201,143,36.9,weight_loss,30,4,100,night,partner,fair,high,1,2.5,lightly_active,minor,home_gym,6.0,Yin Yoga Flow,"full_body,flexibility",False,flexibility,21.0,2,32.0,yoga_patterns,
3039,2025-06-11T00:16:16.961507,28.0,26.3,17.2,1,1,79.0,192,113,40.5,general_health,20,5,56,afternoon,solo,excellent,moderate,9,3.0,sedentary,minor,minimal,3.0,WOD-7041,full_body,True,hiit,10.0,9,48.0,crossfit,
805,2025-09-15T00:16:16.894797,19.0,25.5,25.2,1,1,63.0,201,138,32.4,weight_loss,20,7,97,afternoon,online_class,good,high,8,3.5,sedentary,major,minimal,6.0,N/A WOD-2477,full_body,True,hiit,10.0,6,46.0,crossfit,
6123,2026-01-14T00:16:17.054495,18.0,,13.1,1,0,61.0,202,141,35.6,muscle_gain,90,2,54,night,partner,good,high,6,2.8,lightly_active,none,home_gym,8.0,Full Body - Intermediate Day 1,"back,chest,shoulders",True,strength,42.0,6,126.0,bodybuilding,
8634,2025-12-05T00:16:17.126878,49.0,26.0,25.8,1,0,57.0,171,114,40.3,rehabilitation,30,5,45,night,group,poor,moderate,2,2.7,very_active,chronic,outdoor,9.0,Push - Novice Day 6,"chest,shoulders,arms",True,strength,21.0,6,54.0,bodybuilding,
1175,2025-06-16T00:16:16.906692,18.0,22.7,23.1,1,0,65.0,202,137,36.5,endurance,45,4,75,evening,online_class,poor,moderate,6,1.9,extremely_active,none,,8.0,WOD-6026,full_body,True,hiit,,7,41.0,crossfit,
5938,2025-08-03T00:16:17.048924,35.0,26.9,10.7,3,2,53.0,185,132,40.6,general_health,90,6,88,morning,solo,good,moderate,9,1.3,lightly_active,none,minimal,3.0,Full Body - Intermediate Day 6,"legs,back,chest",True,strength,45.0,7,121.0,bodybuilding,
9056,2025-05-28T00:16:17.138551,35.0,31.4,22.1,1,1,80.0,185,105,41.7,rehabilitation,30,2,70,evening,group,good,high,10,3.2,lightly_active,minor,home_gym,5.0,Lower - Intermediate Day 3,"legs,core",True,strength,21.0,6,65.0,bodybuilding,
9584,2025-05-20T00:16:17.154994,36.0,23.1,12.1,4,3,75.0,184,109,43.4,endurance,20,6,60,morning,group,good,,7,3.5,very_active,none,none,4.0,WOD-6696,full_body,True,hiit,12.0,8,50.0,crossfit,
5891,2025-09-13T00:16:17.047895,47.0,17.8,16.0,5,3,63.0,173,110,52.7,athletic_performance,90,4,81,morning,solo,excellent,,8,3.4,lightly_active,minor,404_error,5.0,Full Body - Intermediate Day 2,"shoulders,arms,back",True,strength,45.0,7,80.0,bodybuilding,
9274,2025-10-02T00:16:17.145275,29.0,21.2,21.1,9,6,62.0,191,129,52.6,weight_loss,30,4,69,afternoon,online_class,excellent,high,5,2.5,very_active,none,outdoor,,scrape_error WOD-8160,full_body,True,hiit,36.0,8,139.0,crossfit,
7597,2025-09-05T00:16:17.096610,20.0,24.0,13.8,3,2,,200,146,47.8,muscle_gain,45,1,79,evening,group,good,low,6,3.1,extremely_active,none,full_gym,3.0,Vinyasa Flow,"full_body,flexibility",False,flexibility,45.0,4,,yoga_patterns,
3798,2026-01-14T00:16:16.985430,35.0,18.5,19.8,7,4,85.0,185,100,49.3,general_health,30,3,100,afternoon,group,good,chronic,6,1.3,moderately_active,none,none,6.0,Full Body - Intermediate Day 6,"legs,back,chest",True,strength,30.0,7,,bodybuilding,
4448,2025-10-12T00:16:17.001362,22.0,28.0,21.7,2,1,84.0,198,114,37.9,strength,15,5,67,afternoon,online_class,excellent,high,9,1.0,very_active,none,,,WOD-3458,full_body,True,hiit,,5,51.0,crossfit,
2951,2026-04-18T00:16:16.959466,,34.4,19.9,1,0,65.0,200,135,36.1,flexibility,30,1,66,evening,solo,good,chronic,8,1.0,moderately_active,none,outdoor,4.0,WOD-3329,full_body,True,hiit,21.0,10,132.0,crossfit,
1614,2026-03-27T00:16:16.920054,20.0,16.0,20.9,1,0,60.0,200,140,38.0,rehabilitation,30,5,84,evening,partner,poor,moderate,4,3.3,moderately_active,none,outdoor,10.0,Full Body - Intermediate Day 3,"back,core,shoulders",True,strength,21.0,7,,bodybuilding,
9526,2025-05-29T00:16:17.152227,,22.3,11.7,1,0,62.0,202,140,40.5,rehabilitation,30,4,47,evening,solo,fair,chronic,7,1.6,moderately_active,minor,full_gym,,Bro Split - Novice Day 4,"shoulders,arms,chest",True,strength,,6,46.0,bodybuilding,
4845,2025-09-27T00:16:17.016779,52.0,28.8,17.9,8,5,,168,124,61.8,rehabilitation,90,2,50,afternoon,group,excellent,low,7,4.3,extremely_active,none,minimal,,Pull - Novice Day 2,"back,arms",True,strength,45.0,7,129.0,bodybuilding,
8246,2025-11-13T00:16:17.110998,31.0,25.6,22.8,5,3,,189,120,43.7,athletic_performance,30,5,85,evening,solo,good,low,3,2.4,extremely_active,none,outdoor,,Hatha Flow,"full_body,flexibility",False,flexibility,,6,25.0,yoga_patterns,
7580,2025-06-07T00:16:17.096610,26.0,,26.2,1,0,67.0,194,127,35.8,rehabilitation,30,1,79,morning,partner,good,moderate,3,2.8,very_active,none,none,5.0,Power Yoga Flow,"full_body,flexibility",True,flexibility,21.0,3,21.0,yoga_patterns,
7217,2025-11-07T00:16:17.086364,,23.6,24.1,2,2,67.0,177,110,41.5,general_health,45,3,81,night,group,good,high,8,1.7,lightly_active,minor,minimal,9.0,Lower - Novice Day 3,"legs,core",True,strength,31.0,6,,bodybuilding,
8232,2025-10-14T00:16:17.110998,,35.4,17.1,10,7,57.0,194,137,54.7,athletic_performance,15,4,51,afternoon,group,good,chronic,6,3.4,extremely_active,none,outdoor,1.0,WOD-8650,full_body,True,hiit,,9,116.0,crossfit,
8648,2026-02-15T00:16:17.127398,40.0,26.3,24.7,1,0,58.0,180,122,38.7,rehabilitation,45,6,90,night,solo,good,moderate,10,2.7,very_active,none,home_gym,7.0,Vinyasa Flow,"full_body,flexibility",True,flexibility,21.0,4,27.0,yoga_patterns,
9645,2026-04-02T00:16:17.154994,,32.3,28.3,1,0,72.0,189,117,37.2,weight_loss,45,2,100,night,partner,good,moderate,9,4.3,sedentary,none,full_gym,4.0,Upper - Advanced Day 2,"chest,back,shoulders,arms",True,strength,31.0,9,100.0,bodybuilding,
564,2025-10-24T00:16:16.888728,43.0,31.1,21.1,2,2,80.0,177,97,41.3,flexibility,90,6,97,morning,solo,good,low,9,2.8,moderately_active,minor,none,7.0,Legs - Intermediate Day 4,"legs,core",True,strength,31.0,7,96.0,bodybuilding,
6615,2025-11-26T00:16:17.068828,30.0,25.3,11.4,1,1,73.0,190,117,38.0,muscle_gain,15,4,81,afternoon,online_class,excellent,high,3,1.7,moderately_active,none,outdoor,3.0,WOD-1065,full_body,True,hiit,10.0,5,46.0,crossfit,
1978,2026-03-04T00:16:16.930692,40.0,28.5,19.1,2,2,55.0,180,125,43.1,general_health,45,6,42,evening,online_class,good,moderate,8,2.0,lightly_active,none,none,5.0,Full Body - Advanced Day 5,"back,arms,legs",True,strength,31.0,9,88.0,bodybuilding,
2041,2025-08-07T00:16:16.932327,19.0,33.2,22.9,1,1,,201,140,35.8,weight_loss,90,2,93,morning,partner,good,low,4,2.2,moderately_active,none,home_gym,4.0,Pull - Advanced Day 3,"back,arms",True,strength,42.0,9,139.0,bodybuilding,
2153,2025-09-04T00:16:16.936602,33.0,30.1,32.9,5,3,54.0,187,133,49.5,rehabilitation,90,5,93,evening,partner,excellent,moderate,6,3.1,lightly_active,none,full_gym,8.0,Push - Novice Day 6,"chest,shoulders,arms",True,strength,,6,270.0,bodybuilding,
9290,2026-01-06T00:16:17.145275,18.0,2.0,16.1,1,0,78.0,202,124,38.6,strength,60,7,30,evening,partner,excellent,moderate,2,3.8,moderately_active,none,none,,Power Yoga Flow,"full_body,flexibility",True,flexibility,31.0,4,,yoga_patterns,
7948,2026-02-09T00:16:17.104672,41.0,,25.1,4,3,66.0,179,113,49.3,strength,60,4,68,night,online_class,fair,moderate,5,3.2,extremely_active,none,none,6.0,Bro Split - Intermediate Day 2,"chest,core,back",True,strength,60.0,7,145.0,bodybuilding,
7729,2026-01-01T00:16:17.098671,,23.1,22.2,2,1,76.0,187,111,39.7,rehabilitation,30,5,100,afternoon,partner,good,low,6,3.9,lightly_active,none,,6.0,Pull - Advanced Day 4,"back,arms",True,strength,21.0,9,48.0,bodybuilding,
5422,2025-09-01T00:16:17.034177,,20.7,25.3,1,0,61.0,195,134,35.4,flexibility,45,4,80,afternoon,online_class,good,chronic,5,1.6,moderately_active,none,minimal,1.0,WOD-5585,full_body,True,hiit,10.0,8,37.0,crossfit,
4774,2025-06-12T00:16:17.014330,,20.6,27.5,2,1,68.0,197,129,39.9,flexibility,30,5,74,afternoon,online_class,poor,,3,3.1,very_active,none,full_gym,5.0,WOD-7908,full_body,True,hiit,21.0,7,,crossfit,
1482,2025-07-23T00:16:16.915584,,21.2,12.8,3,3,68.0,185,117,36.2,weight_loss,30,2,79,afternoon,online_class,fair,low,10,1.5,lightly_active,none,none,,Push - Novice Day 6,"chest,shoulders,arms",True,strength,30.0,6,63.0,bodybuilding,
4958,2025-09-27T00:16:17.020179,22.0,26.5,16.6,1,1,54.0,198,144,34.3,muscle_gain,30,5,78,afternoon,group,good,low,9,2.9,extremely_active,none,none,7.0,WOD-1775,full_body,True,hiit,21.0,9,102.0,crossfit,
6590,2025-05-30T00:16:17.068162,27.0,28.9,28.4,2,4,58.0,193,135,40.4,weight_loss,45,3,22,night,solo,excellent,high,9,2.9,moderately_active,minor,full_gym,6.0,WOD-3878,full_body,True,hiit,10.0,9,52.0,crossfit,
8096,2025-12-03T00:16:17.110998,25.0,24.1,25.4,1,0,56.0,195,139,32.6,rehabilitation,60,4,78,morning,partner,good,chronic,8,3.1,very_active,chronic,minimal,2.0,Lower - Novice Day 5,"legs,core",True,strength,42.0,6,101.0,bodybuilding,
3183,2026-01-05T00:16:16.967212,18.0,25.8,16.6,1,0,59.0,202,143,41.9,strength,60,4,69,night,online_class,fair,moderate,5,2.4,extremely_active,chronic,none,3.0,Push - Intermediate Day 1,"chest,shoulders,arms",True,strength,42.0,7,,bodybuilding,
8346,2026-02-20T00:16:17.118468,29.0,33.2,18.7,6,3,58.0,191,133,47.9,general_health,15,3,80,afternoon,solo,good,moderate,9,2.9,moderately_active,minor,outdoor,3.0,WOD-1558,full_body,True,hiit,15.0,6,91.0,crossfit,
7740,2025-07-31T00:16:17.098671,39.0,,19.1,8,4,58.0,181,123,49.8,endurance,45,4,86,night,partner,fair,high,7,2.8,sedentary,none,outdoor,7.0,Restorative Flow,"full_body,flexibility",True,flexibility,30.0,4,29.0,yoga_patterns,
4821,2025-11-07T00:16:17.016329,28.0,,8.4,1,2,70.0,192,122,38.2,general_health,45,4,56,evening,partner,excellent,moderate,7,2.3,moderately_active,none,none,4.0,WOD-2122,full_body,True,hiit,21.0,6,88.0,crossfit,
7234,2025-06-21T00:16:17.086364,18.0,29.7,21.6,1,0,69.0,202,133,38.3,flexibility,90,6,81,afternoon,group,excellent,moderate,1,1.8,sedentary,none,none,7.0,Full Body - Novice Day 2,"back,chest,shoulders",True,strength,31.0,6,,bodybuilding,
4586,2026-03-05T00:16:17.008979,28.0,23.5,14.7,1,0,64.0,192,128,38.7,athletic_performance,30,5,75,morning,online_class,excellent,low,10,2.2,sedentary,none,none,8.0,Legs - Advanced Day 2,"legs,core",True,strength,21.0,9,49.0,bodybuilding,
9472,2025-05-15T00:16:17.151376,32.0,29.6,20.6,5,3,50.0,188,138,49.5,general_health,30,3,52,evening,partner,good,moderate,5,3.2,extremely_active,none,outdoor,4.0,WOD-6655,full_body,True,hiit,15.0,8,,crossfit,
8784,2026-04-18T00:16:17.131524,30.0,26.4,27.7,3,2,,190,129,38.7,endurance,20,4,80,evening,partner,excellent,moderate,5,1.4,moderately_active,none,full_gym,2.0,WOD-2601,full_body,True,hiit,20.0,6,96.0,crossfit,
3779,2025-09-03T00:16:16.985430,26.0,26.4,19.0,1,0,81.0,194,113,32.4,strength,30,5,48,morning,online_class,good,high,3,0.8,moderately_active,none,none,9.0,[removed] WOD-5443,full_body,True,hiit,21.0,8,101.0,crossfit,
3450,2026-02-10T00:16:16.975070,26.0,23.6,10.7,6,5,72.0,194,122,51.2,athletic_performance,30,2,92,morning,group,good,moderate,8,1.9,sedentary,none,home_gym,7.0,Upper - Novice Day 3,"chest,back,shoulders,arms",True,strength,30.0,6,70.0,bodybuilding,
1337,2025-06-13T00:16:16.911079,39.0,31.5,20.5,6,4,62.0,181,119,48.7,athletic_performance,90,1,54,evening,partner,excellent,moderate,7,2.2,moderately_active,none,home_gym,5.0,Full Body - Intermediate Day 5,"legs,shoulders,core",True,strength,90.0,7,283.0,bodybuilding,
3400,2026-03-30T00:16:16.974167,,,32.4,1,1,65.0,184,119,40.9,weight_loss,45,4,86,evening,partner,excellent,chronic,9,3.6,very_active,none,outdoor,,Lower - Advanced Day 4,"legs,core",True,strength,31.0,10,87.0,bodybuilding,
5206,2025-06-21T00:16:17.027722,37.0,17.6,15.4,5,4,64.0,183,119,50.7,rehabilitation,45,4,24,night,group,excellent,moderate,7,0.7,moderately_active,none,full_gym,3.0,unknown_user Legs - Novice Day 4,"legs,core",True,mixed_type,45.0,6,79.0,bodybuilding,
8708,2025-11-13T00:16:17.127398,22.0,18.4,27.3,1,0,78.0,198,120,39.0,flexibility,45,3,51,evening,online_class,excellent,high,9,2.2,sedentary,none,full_gym,6.0,Legs - Advanced Day 3,"legs,core",True,strength,31.0,8,57.0,bodybuilding,
9440,2025-05-27T00:16:17.148173,25.0,26.2,21.3,1,0,66.0,195,129,41.7,rehabilitation,45,3,100,evening,solo,excellent,moderate,6,2.6,moderately_active,chronic,,7.0,Lower - Novice Day 3,"legs,core",True,strength,31.0,6,81.0,bodybuilding,
411,2025-08-13T00:16:16.883661,33.0,26.1,29.4,8,6,54.0,187,133,54.1,rehabilitation,90,7,58,morning,online_class,poor,moderate,7,2.7,lightly_active,none,none,4.0,Vinyasa Flow,"full_body,flexibility",True,flexibility,20.0,5,26.0,yoga_patterns,
9134,2025-10-20T00:16:17.140549,46.0,28.0,24.8,1,1,66.0,174,108,36.9,weight_loss,60,2,93,night,partner,good,moderate,7,2.6,extremely_active,major,,,Lower - Novice Day 5,"legs,core",True,strength,,4,86.0,bodybuilding,
1218,2025-12-31T00:16:16.907692,40.0,19.0,26.3,4,2,61.0,180,119,41.7,flexibility,60,3,97,night,partner,poor,moderate,7,1.7,sedentary,none,minimal,9.0,Full Body - Novice Day 6,"back,chest,legs",True,strength,60.0,6,114.0,bodybuilding,
7074,2025-07-10T00:16:17.082344,18.0,23.4,22.5,1,0,82.0,202,120,39.9,weight_loss,30,3,73,morning,solo,poor,low,2,3.3,moderately_active,minor,home_gym,10.0,Upper - Intermediate Day 3,"chest,back,shoulders,arms",True,strength,21.0,7,49.0,bodybuilding,
4232,2026-01-18T00:16:16.999320,36.0,19.2,17.9,1,1,69.0,184,115,38.6,strength,30,3,42,night,group,excellent,moderate,7,1.2,moderately_active,minor,full_gym,5.0,Bro Split - Novice Day 1,"back,chest,legs",True,strength,21.0,6,,bodybuilding,
118,2026-03-26T00:16:16.874735,34.0,24.2,11.6,1,1,70.0,186,116,40.5,endurance,60,5,68,night,group,good,moderate,8,4.1,extremely_active,minor,full_gym,9.0,Upper - Advanced Day 6,"chest,back,shoulders,arms",True,strength,42.0,10,101.0,bodybuilding,
3235,2025-07-04T00:16:16.967212,18.0,27.5,27.4,1,0,80.0,202,122,46.3,endurance,45,4,82,morning,online_class,good,high,3,3.7,lightly_active,none,home_gym,2.0,Legs - Novice Day 2,"legs,core",True,strength,31.0,5,85.0,bodybuilding,
7930,2025-09-13T00:16:17.104672,24.0,23.1,28.0,3,2,72.0,196,124,42.7,endurance,45,4,57,morning,group,good,chronic,7,2.3,moderately_active,none,outdoor,7.0,Legs - Novice Day 2,"legs,core",True,strength,45.0,6,103.0,bodybuilding,
8494,2026-04-09T00:16:17.122878,37.0,28.3,22.0,1,1,55.0,183,128,38.0,general_health,30,6,71,night,online_class,good,moderate,8,2.0,very_active,none,minimal,6.0,Legs - Novice Day 3,"legs,core",True,strength,21.0,6,59.0,bodybuilding,
2322,2025-07-11T00:16:16.940396,28.0,22.9,17.9,10,8,,192,146,56.3,general_health,20,3,92,night,partner,poor,moderate,4,2.4,lightly_active,minor,,,WOD-2667,full_body,True,hiit,18.0,7,75.0,crossfit,
9347,2026-04-04T00:16:17.147747,20.0,29.7,26.1,1,1,78.0,200,122,33.7,rehabilitation,30,4,89,afternoon,partner,fair,,9,2.8,very_active,minor,none,2.0,Full Body - Advanced Day 5,"legs,arms,shoulders",True,strength,,9,62.0,bodybuilding,
7273,2025-06-12T00:16:17.087364,23.0,26.8,18.6,2,1,76.0,197,121,37.2,endurance,90,6,76,night,solo,excellent,moderate,7,2.0,moderately_active,none,none,2.0,Lower - Novice Day 6,"legs,core",True,strength,42.0,6,112.0,bodybuilding,
5524,2025-05-15T00:16:17.037504,29.0,20.1,18.0,10,9,60.0,191,131,59.5,strength,45,7,78,afternoon,partner,excellent,low,6,3.0,lightly_active,none,none,7.0,WOD-6884,full_body,True,hiit,54.0,10,198.0,crossfit,
4082,2026-02-06T00:16:16.994519,,22.2,20.9,1,0,57.0,178,121,36.2,athletic_performance,30,4,64,evening,group,poor,moderate,8,4.5,moderately_active,none,none,5.0,Legs - Novice Day 5,"legs,core",True,strength,21.0,5,46.0,bodybuilding,
8107,2025-10-26T00:16:17.110998,,25.0,28.3,4,3,54.0,190,136,42.7,strength,30,6,80,evening,solo,good,chronic,7,2.1,extremely_active,none,home_gym,3.0,WOD-8213,full_body,True,hiit,10.0,8,45.0,crossfit,
4746,2026-03-23T00:16:17.013331,19.0,29.4,23.9,<html>,1,72.0,201,129,39.6,flexibility,45,4,79,afternoon,online_class,excellent,,8,1.7,sedentary,chronic,minimal,5.0,Push - Intermediate Day 4,"chest,shoulders,arms",True,strength,31.0,7,91.0,bodybuilding,
6576,2025-08-13T00:16:17.067163,38.0,16.8,19.8,1,0,63.0,182,119,41.6,athletic_performance,60,3,76,morning,partner,excellent,moderate,7,3.4,sedentary,none,outdoor,,Restorative Flow,"full_body,flexibility",False,flexibility,42.0,6,35.0,yoga_patterns,
6137,2025-12-21T00:16:17.055635,28.0,2.0,15.0,2,2,60.0,192,132,42.9,flexibility,20,7,94,evening,online_class,fair,chronic,6,2.2,sedentary,minor,home_gym,,WOD-3439,full_body,True,hiit,14.0,9,66.0,crossfit,25.0
1506,2025-09-17T00:16:16.916482,26.0,24.0,17.4,2,1,76.0,194,118,36.7,flexibility,45,4,73,night,online_class,good,moderate,7,1.5,lightly_active,none,full_gym,4.0,WOD-6870,full_body,True,hiit,,10,44.0,crossfit,
7806,2025-11-08T00:16:17.103179,,,24.9,1,0,59.0,202,143,28.9,rehabilitation,15,3,99,afternoon,online_class,fair,,6,3.1,lightly_active,none,home_gym,4.0,WOD-3761,full_body,True,hiit,10.0,9,,crossfit,
6674,2026-03-11T00:16:17.069851,18.0,22.9,25.6,1,0,,202,136,35.0,athletic_performance,60,1,45,night,online_class,fair,low,6,1.4,extremely_active,none,minimal,7.0,   Lower - Novice Day 4 ### ,"legs,core",True,strength,42.0,6,96.0,bodybuilding,
7509,2025-10-18T00:16:17.094678,31.0,33.5,30.1,2,2,72.0,189,117,42.0,general_health,30,4,79,afternoon,group,excellent,chronic,7,2.1,lightly_active,chronic,minimal,5.0,Legs - Advanced Day 5,"legs,core",True,strength,21.0,9,70.0,bodybuilding,
889,2025-08-16T00:16:16.897137,18.0,30.0,24.1,1,0,73.0,202,129,37.6,strength,30,4,85,morning,solo,fair,low,1,3.4,very_active,none,home_gym,6.0,Power Yoga Flow,"full_body,flexibility",False,flexibility,21.0,4,,yoga_patterns,
8650,2026-04-07T00:16:17.127398,,28.9,22.9,3,2,43.0,184,141,50.3,rehabilitation,30,4,96,evening,partner,good,moderate,8,2.2,extremely_active,major,outdoor,8.0,Pull - Advanced Day 2,"back,arms",True,strength,,7,86.0,bodybuilding,
5477,2025-05-15T00:16:17.035175,35.0,22.8,17.0,4,3,69.0,185,116,41.4,endurance,20,5,77,evening,solo,fair,,4,2.3,moderately_active,none,full_gym,3.0,WOD-6125,full_body,True,hiit,10.0,6,41.0,crossfit,
5261,2025-11-16T00:16:17.029208,35.0,25.1,29.1,1,0,66.0,185,119,41.2,flexibility,15,3,95,morning,online_class,excellent,high,7,1.7,very_active,none,outdoor,8.0,WOD-1971,full_body,True,hiit,10.0,7,46.0,crossfit,
5670,2026-05-04T00:16:17.041011,33.0,24.0,19.6,1,0,,187,117,37.7,endurance,30,4,73,evening,group,good,,3,1.8,sedentary,minor,none,9.0,WOD-9496,full_body,True,hiit,14.0,10,,crossfit,
5999,2025-09-14T00:16:17.049923,,25.8,24.3,1,0,78.0,185,107,38.8,athletic_performance,15,6,86,evening,online_class,fair,high,5,0.7,very_active,minor,minimal,1.0,WOD-7086,full_body,True,hiit,10.0,8,47.0,crossfit,
3884,2025-10-05T00:16:16.988427,18.0,,25.8,1,0,,202,140,40.6,athletic_performance,30,4,84,morning,partner,good,moderate,7,3.1,extremely_active,none,full_gym,3.0,Vinyasa Flow,"full_body,flexibility",True,flexibility,,6,29.0,yoga_patterns,
184,2025-11-28T00:16:16.875829,28.0,17.4,12.2,1,1,63.0,192,129,29.3,muscle_gain,15,3,40,evening,partner,fair,,4,2.6,very_active,none,outdoor,5.0,WOD-2732,full_body,True,hiit,10.0,6,31.0,crossfit,
7129,2025-09-03T00:16:17.083351,23.0,27.4,24.6,5,3,63.0,197,134,43.9,general_health,20,4,100,evening,online_class,good,high,6,2.8,moderately_active,none,none,6.0,WOD-8730,full_body,True,hiit,20.0,9,100.0,crossfit,
8108,2026-03-22T00:16:17.110998,40.0,22.9,17.9,1,1,66.0,180,114,33.4,general_health,45,3,33,night,solo,good,chronic,8,3.0,extremely_active,none,full_gym,5.0,Lower - Novice Day 4,"legs,core",True,strength,31.0,6,70.0,bodybuilding,
2330,2025-08-28T00:16:16.940396,18.0,23.4,17.1,1,0,59.0,202,143,39.6,athletic_performance,60,4,98,evening,group,good,high,10,4.0,very_active,none,error_value,9.0,Push - Advanced Day 3,"chest,shoulders,arms",True,strength,42.0,9,98.0,bodybuilding,
