row_id,timestamp,user_age,user_bmi,user_body_fat_pct,fitness_level,experience_years,resting_heart_rate,max_heart_rate,heart_rate_reserve,vo2_max_estimate,fitness_goal,time_available_min,weekly_consistency_days,workout_adherence_pct,preferred_timing,social_preference,sleep_quality,stress_level,diet_quality_score,hydration_liters,activity_level,injury_history,equipment_access,motivation_score,workout_name,muscle_groups,equipment_needed,target_workout_type,target_duration_min,target_intensity_level,estimated_calories,data_source,sleep_hours
3178,2025-10-13T00:16:16.967212,59.0,22.6,14.7,4,3,68,161,93,46.3,muscle_gain,90,5,80,afternoon,partner,excellent,moderate,8,2.6,moderately_active,none,home_gym,5.0,Upper - Intermediate Day 4,"chest,back,shoulders,arms",True,strength,45,7,101.0,bodybuilding,
4855,2025-10-20T00:16:17.016779,27.0,26.2,20.2,1,0,62,193,131,37.0,strength,90,2,100,afternoon,partner,good,moderate,4,3.8,lightly_active,none,outdoor,5.0,Legs - Intermediate Day 4,"legs,core",True,strength,62,7,162.0,bodybuilding,
4638,2025-07-02T00:16:17.010297,29.0,29.6,29.0,2,2,61,191,130,37.2,weight_loss,45,5,83,night,partner,excellent,moderate,7,2.5,very_active,none,full_gym,7.0,WOD-4068,full_body,True,hiit,31,10,168.0,crossfit,
5116,2026-02-17T00:16:17.022219,18.0,27.5,17.3,1,0,70,202,132,40.4,muscle_gain,30,2,71,night,group,excellent,low,9,3.2,sedentary,none,minimal,9.0,Hatha Flow,"full_body,flexibility",True,flexibility,21,7,28.0,yoga_patterns,
9578,2025-08-12T00:16:17.154994,28.0,19.2,6.7,2,1,69,192,123,44.6,athletic_performance,30,3,79,night,online_class,good,moderate,5,2.6,sedentary,none,home_gym,,WOD-8569,full_body,True,hiit,21,10,73.0,crossfit,
7649,2025-10-18T00:16:17.098671,27.0,27.0,20.8,6,5,53,193,140,43.7,weight_loss,30,2,71,morning,partner,poor,moderate,4,1.5,sedentary,minor,outdoor,1.0,Push - Intermediate Day 4,"chest,shoulders,arms",True,strength,30,6,81.0,bodybuilding,
4262,2026-02-26T00:16:16.999320,28.0,26.2,21.4,8,6,57,192,135,61.4,muscle_gain,90,2,88,afternoon,group,good,moderate,6,3.2,moderately_active,minor,none,2.0,Full Body - Advanced Day 3,"legs,arms,core",True,strength,45,9,117.0,bodybuilding,
1332,2026-02-17T00:16:16.911079,34.0,26.7,23.8,2,1,65,186,121,41.0,flexibility,30,4,32,evening,online_class,excellent,chronic,6,0.9,lightly_active,none,home_gym,9.0,WOD-9657,full_body,True,hiit,10,9,48.0,crossfit,
7003,2026-02-18T00:16:17.075618,36.0,27.2,21.0,1,0,64,184,120,38.7,flexibility,30,4,44,night,solo,fair,high,2,2.7,very_active,none,minimal,6.0,Legs - Intermediate Day 2,"legs,core",True,strength,21,6,57.0,bodybuilding,
9551,2026-01-09T00:16:17.153375,18.0,30.9,22.9,1,0,69,202,133,37.1,weight_loss,45,5,82,morning,solo,excellent,moderate,4,2.3,extremely_active,none,none,4.0,WOD-1218,full_body,True,hiit,10,6,56.0,crossfit,
6942,2025-07-25T00:16:17.075618,33.0,26.7,18.9,1,0,57,187,130,38.1,muscle_gain,20,5,68,afternoon,group,excellent,low,10,1.5,moderately_active,none,UNKNOWN,10.0,WOD-6263,full_body,True,hiit,14,7,68.0,crossfit,
8018,2025-08-04T00:16:17.104672,22.0,33.8,37.4,1,2,60,198,138,40.6,weight_loss,15,6,67,evening,online_class,good,high,7,2.8,moderately_active,none,outdoor,3.0,WOD-7171,full_body,True,hiit,10,8,61.0,crossfit,
6242,2026-04-26T00:16:17.058609,40.0,30.0,31.0,1,1,53,180,127,34.0,weight_loss,45,4,70,afternoon,online_class,good,low,10,3.2,extremely_active,none,full_gym,7.0,Bro Split - Advanced Day 4,"back,legs,arms",True,strength,31,9,93.0,bodybuilding,
9522,2025-10-18T00:16:17.152227,27.0,,16.5,1,0,62,193,131,32.9,muscle_gain,45,7,69,afternoon,solo,good,low,7,2.0,extremely_active,none,minimal,2.0,WOD-3782,full_body,True,hiit,14,6,64.0,crossfit,
2234,2025-09-24T00:16:16.938864,,27.1,22.5,1,0,67,190,123,39.3,athletic_performance,45,3,58,afternoon,partner,excellent,high,1,1.9,lightly_active,major,full_gym,6.0,Upper - Novice Day 5,"chest,back,shoulders,arms",True,strength,31,3,84.0,bodybuilding,
6882,2025-05-27T00:16:17.075618,19.0,29.3,33.4,1,1,64,201,137,35.3,rehabilitation,15,6,45,afternoon,group,fair,moderate,6,1.8,sedentary,none,full_gym,5.0,WOD-8119,full_body,True,hiit,10,6,53.0,crossfit,
4531,2025-11-09T00:16:17.007979,25.0,25.6,15.8,1,0,61,195,134,32.2,muscle_gain,60,6,68,morning,online_class,good,moderate,7,2.9,extremely_active,none,home_gym,6.0,Pull - Novice Day 2,"back,arms",True,strength,42,6,107.0,bodybuilding,
4674,2025-12-31T00:16:17.011330,18.0,33.4,27.3,1,0,77,202,125,35.4,weight_loss,30,4,39,morning,partner,fair,moderate,2,2.8,moderately_active,none,outdoor,2.0,Push - Intermediate Day 4,"chest,shoulders,arms",True,strength,21,7,70.0,bodybuilding,
6997,2026-05-01T00:16:17.075618,39.0,21.3,19.4,1,0,63,181,118,37.4,athletic_performance,30,7,81,night,group,excellent,low,8,3.7,sedentary,none,home_gym,5.0,Full Body - Novice Day 3,"core,arms,back",True,strength,21,6,44.0,bodybuilding,
1253,2025-08-02T00:16:16.908692,33.0,21.9,23.5,1,0,70,187,117,31.1,athletic_performance,90,4,41,afternoon,group,good,chronic,1,1.9,moderately_active,chronic,home_gym,5.0,Lower - Advanced Day 2,"legs,core",True,strength,62,9,135.0,bodybuilding,
3375,2026-01-15T00:16:16.973167,37.0,29.3,18.2,1,0,60,183,123,38.2,muscle_gain,45,4,100,night,partner,good,moderate,8,2.8,lightly_active,minor,minimal,7.0,WOD-9071,full_body,True,hiit,10,9,,crossfit,
2815,2025-09-01T00:16:16.954279,18.0,18.7,32.8,2,0,70,202,132,42.0,weight_loss,45,6,67,night,partner,excellent,low,1,2.6,sedentary,chronic,full_gym,6.0,Hatha Flow,"full_body,flexibility",True,flexibility,31,3,28.0,yoga_patterns,
4720,2025-05-25T00:16:17.013331,44.0,22.4,35.1,1,0,65,176,111,34.6,endurance,90,2,20,evening,group,excellent,low,7,2.1,extremely_active,none,none,4.0,Push - Novice Day 6,"chest,shoulders,arms",True,strength,31,6,69.0,bodybuilding,
6545,2025-06-03T00:16:17.066148,28.0,30.0,20.2,5,3,61,192,131,48.2,strength,90,6,49,evening,partner,poor,moderate,3,2.5,moderately_active,none,outdoor,3.0,Legs - Novice Day 1,"legs,core",True,strength,75,5,225.0,bodybuilding,
4859,2025-07-23T00:16:17.016779,21.0,25.0,16.4,1,1,50,199,149,41.7,endurance,90,2,52,afternoon,online_class,excellent,moderate,3,1.2,extremely_active,none,outdoor,5.0,Pull - Advanced Day 3,"back,arms",True,strength,31,9,77.0,bodybuilding,
7902,2025-05-09T00:16:17.104672,18.0,20.3,17.3,1,0,59,202,143,39.1,muscle_gain,90,5,81,night,group,fair,high,5,2.3,moderately_active,none,outdoor,6.0,Push - Intermediate Day 2,"chest,shoulders,arms",True,strength,62,6,125.0,bodybuilding,
8581,2026-01-01T00:16:17.124878,32.0,19.7,29.4,9,7,45,188,143,59.2,flexibility,45,1,68,night,group,good,low,5,2.4,sedentary,minor,full_gym,6.0,WOD-9507,full_body,True,hiit,18,8,65.0,crossfit,
8428,2025-10-21T00:16:17.120880,18.0,22.8,17.2,1,0,62,202,140,44.4,athletic_performance,60,5,66,evening,partner,fair,moderate,6,1.6,moderately_active,minor,home_gym,9.0,Lower - Intermediate Day 5,"legs,core",True,strength,42,8,95.0,bodybuilding,
1078,2025-11-14T00:16:16.903693,27.0,18.1,27.1,4,4,72,193,121,40.1,athletic_performance,30,4,63,night,partner,good,moderate,5,3.9,lightly_active,none,outdoor,10.0,Bro Split - Novice Day 5,"arms,chest,shoulders",True,strength,30,7,54.0,bodybuilding,
4364,2025-11-17T00:16:17.001362,19.0,23.1,17.5,1,1,56,201,145,35.7,rehabilitation,90,4,34,morning,partner,fair,high,8,2.0,extremely_active,minor,minimal,4.0,Push - Intermediate Day 5,"chest,shoulders,arms",True,strength,52,6,120.0,bodybuilding,
771,2026-02-26T00:16:16.893874,35.0,23.2,25.0,5,2,65,185,120,51.9,athletic_performance,45,5,65,afternoon,online_class,good,moderate,5,3.3,very_active,minor,none,7.0,Push - Novice Day 6,"chest,shoulders,arms",True,strength,45,6,104.0,bodybuilding,
8866,2026-04-23T00:16:17.133667,44.0,21.8,25.5,4,2,62,176,114,43.1,flexibility,90,6,48,night,group,excellent,moderate,7,2.9,moderately_active,none,none,6.0,Bro Split - Intermediate Day 5,"shoulders,arms,legs",True,strength,60,7,130.0,bodybuilding,
250,2026-02-21T00:16:16.876828,36.0,29.4,28.8,1,0,57,184,127,35.5,rehabilitation,30,4,72,night,online_class,good,moderate,5,1.5,lightly_active,minor,full_gym,5.0,Restorative Flow,"full_body,flexibility",True,flexibility,14,6,20.0,yoga_patterns,
7240,2026-02-21T00:16:17.086364,24.0,,26.1,5,4,59,196,137,45.5,general_health,60,2,41,evening,online_class,excellent,chronic,5,1.9,very_active,chronic,home_gym,,Full Body - Novice Day 4,"arms,legs,shoulders",True,strength,60,6,132.0,bodybuilding,
3420,2025-07-14T00:16:16.974167,18.0,24.7,24.1,1,0,58,202,144,33.9,rehabilitation,90,7,70,evening,solo,good,high,7,2.8,sedentary,none,minimal,5.0,Lower - Intermediate Day 5,"legs,core",True,strength,62,6,153.0,bodybuilding,
4977,2025-10-20T00:16:17.020179,35.0,24.0,19.0,1,0,62,185,123,34.0,athletic_performance,45,6,100,evening,group,good,low,5,3.6,extremely_active,none,minimal,10.0,Pull - Novice Day 5,"back,arms",True,strength,-10,7,74.0,bodybuilding,
4545,2026-04-30T00:16:17.007979,39.0,26.2,25.9,2,3,70,181,111,42.2,flexibility,60,5,89,evening,group,excellent,low,7,1.6,moderately_active,minor,missing_data,2.0,Hatha Flow,"full_body,flexibility",True,flexibility,21,3,27.0,yoga_patterns,
5566,2025-11-27T00:16:17.037504,26.0,30.5,18.6,7,6,69,194,125,50.6,weight_loss,20,5,23,night,solo,good,high,4,1.3,very_active,none,home_gym,7.0,WOD-3623,full_body,True,hiit,15,5,83.0,crossfit,
7940,2026-03-16T00:16:17.104672,30.0,21.3,11.7,1,0,65,190,125,37.3,muscle_gain,15,5,67,night,group,good,moderate,9,2.7,sedentary,none,none,4.0,WOD-7516,full_body,True,hiit,10,10,39.0,crossfit,
717,2026-03-31T00:16:16.892874,37.0,27.4,19.4,6,4,78,183,105,51.3,rehabilitation,20,6,72,evening,online_class,fair,moderate,9,1.5,very_active,none,full_gym,3.0,   WOD-4490 ### ,full_body,True,hiit,20,9,,crossfit,
9943,2026-01-15T00:16:17.164432,42.0,27.2,20.9,10,11,59,178,119,57.7,athletic_performance,45,4,63,morning,group,good,low,6,2.8,very_active,none,full_gym,,Yin Yoga Flow,"full_body,flexibility",True,flexibility,24,3,32.0,yoga_patterns,
2049,2025-08-09T00:16:16.932327,25.0,27.7,19.7,5,3,56,195,139,48.0,rehabilitation,45,5,62,afternoon,partner,excellent,low,7,2.0,lightly_active,none,minimal,9.0,WOD-1309,full_body,True,hiit,45,9,,crossfit,
5998,2026-03-06T00:16:17.049923,29.0,25.5,20.5,1,1,67,191,124,42.8,athletic_performance,15,4,92,morning,online_class,fair,high,6,2.3,sedentary,none,outdoor,7.0,WOD-6296,full_body,True,hiit,10,5,46.0,crossfit,
6601,2025-09-28T00:16:17.068471,24.0,29.8,29.8,4,2,68,196,128,46.2,endurance,60,3,100,morning,online_class,excellent,moderate,8,2.6,sedentary,none,outdoor,9.0,Push - Novice Day 2,"chest,shoulders,arms",True,strength,45,7,134.0,bodybuilding,
7246,2025-08-31T00:16:17.087364,41.0,27.7,30.7,10,8,66,179,113,57.1,athletic_performance,30,6,36,night,solo,good,low,8,1.7,lightly_active,minor,outdoor,9.0,Full Body - Advanced Day 3,"legs,arms,core",True,strength,36,10,99.0,bodybuilding,
4179,2026-01-17T00:16:16.994519,29.0,34.2,21.9,4,3,74,191,117,40.4,weight_loss,30,6,49,evening,online_class,good,moderate,5,1.7,moderately_active,none,home_gym,,Upper - Novice Day 5,"chest,back,shoulders,arms",True,strength,30,6,102.0,bodybuilding,
4810,2025-10-29T00:16:17.015329,24.0,20.4,25.1,1,0,49,196,147,36.6,flexibility,30,4,80,afternoon,solo,excellent,chronic,3,4.2,extremely_active,chronic,outdoor,4.0,WOD-5909,full_body,True,hiit,21,6,78.0,crossfit,
9765,2025-07-08T00:16:17.159302,52.0,20.9,18.0,2,2,58,168,110,47.6,muscle_gain,30,4,47,afternoon,partner,excellent,high,7,2.1,very_active,none,none,3.0,Pull - Novice Day 4,"back,arms",True,strength,21,5,43.0,bodybuilding,
7141,2025-09-19T00:16:17.084355,42.0,27.9,19.9,1,1,62,178,116,40.0,general_health,30,2,100,morning,group,good,low,1,1.4,very_active,major,minimal,3.0,Lower - Advanced Day 2,"legs,core",True,strength,21,7,58.0,bodybuilding,
7191,2025-08-13T00:16:17.085368,28.0,20.7,18.8,10,7,65,192,127,51.0,flexibility,15,1,87,night,group,excellent,high,5,2.1,very_active,none,none,4.0,WOD-4632,full_body,True,hiit,12,8,45.0,crossfit,
1461,2026-02-04T00:16:16.914481,28.0,22.4,16.9,1,2,60,192,132,38.9,rehabilitation,90,4,74,afternoon,solo,excellent,moderate,9,2.8,extremely_active,minor,outdoor,6.0,Restorative Flow,"full_body,flexibility",True,flexibility,62,5,69.0,yoga_patterns,
5990,2025-05-31T00:16:17.049923,32.0,21.6,32.0,6,4,81,188,107,49.6,strength,30,3,100,morning,group,good,chronic,8,3.0,extremely_active,none,outdoor,7.0,WOD-7852,full_body,True,hiit,12,6,47.0,crossfit,
2001,2025-10-20T00:16:16.931689,37.0,24.2,21.0,8,5,51,183,132,57.1,rehabilitation,45,3,61,afternoon,partner,fair,low,9,3.0,lightly_active,chronic,full_gym,8.0,Push - Advanced Day 4,"chest,shoulders,arms",True,strength,45,9,108.0,bodybuilding,
8176,2026-04-10T00:16:17.110998,24.0,28.9,19.5,3,2,73,196,123,42.7,flexibility,20,3,100,morning,group,fair,moderate,4,2.8,moderately_active,none,none,7.0,WOD-3574,full_body,True,hiit,15,8,79.0,crossfit,
405,2026-01-17T00:16:16.883661,25.0,29.6,26.0,1,0,68,195,127,39.3,endurance,20,4,80,afternoon,group,excellent,high,5,2.8,very_active,none,minimal,6.0,WOD-2314,full_body,True,hiit,14,9,75.0,crossfit,
385,2026-04-03T00:16:16.883030,33.0,29.7,27.5,1,1,70,187,117,38.2,weight_loss,45,2,83,evening,solo,excellent,low,9,2.2,moderately_active,chronic,minimal,3.0,WOD-8207,full_body,True,hiit,10,10,54.0,crossfit,
9730,2025-11-30T00:16:17.159302,18.0,23.9,19.0,1,0,70,202,132,43.5,strength,60,2,82,evening,online_class,poor,moderate,6,2.7,lightly_active,none,outdoor,3.0,Pull - Novice Day 5,"back,arms",True,strength,42,5,100.0,bodybuilding,
9770,2025-12-16T00:16:17.160442,31.0,22.0,21.7,1,0,71,189,118,38.5,general_health,15,2,54,night,solo,excellent,moderate,5,2.9,sedentary,none,none,8.0,WOD-2214,full_body,True,hiit,10,10,40.0,crossfit,
1634,2025-11-28T00:16:16.920054,49.0,27.9,13.5,1,1,62,171,109,33.3,muscle_gain,90,4,62,afternoon,online_class,excellent,low,5,3.5,sedentary,major,minimal,10.0,Lower - Intermediate Day 2,"legs,core",True,strength,62,6,172.0,bodybuilding,
9840,2025-11-14T00:16:17.162435,27.0,26.2,25.2,9,6,54,193,139,62.0,athletic_performance,45,2,88,night,group,good,moderate,8,3.3,very_active,none,outdoor,8.0,WOD-8318,full_body,True,hiit,18,10,86.0,crossfit,
4785,2026-03-03T00:16:17.015329,25.0,25.8,13.6,10,8,60,195,135,60.1,general_health,30,2,77,night,solo,poor,low,3,3.1,extremely_active,chronic,full_gym,5.0,Legs - Intermediate Day 2,"legs,core",True,strength,36,6,92.0,bodybuilding,
9739,2025-06-19T00:16:17.159302,33.0,22.1,23.3,2,1,62,187,125,35.7,strength,30,1,63,morning,partner,fair,chronic,8,4.1,moderately_active,none,none,7.0,Yin Yoga Flow,"full_body,flexibility",True,flexibility,21,4,,yoga_patterns,
6971,2026-03-06T00:16:17.075618,18.0,22.9,16.9,1,0,72,202,130,42.6,endurance,45,6,34,evening,online_class,good,high,7,1.4,sedentary,minor,outdoor,8.0,Legs - Advanced Day 3,"legs,core",True,strength,31,8,70.0,bodybuilding,
3926,2025-10-29T00:16:16.989095,20.0,32.2,23.8,2,2,61,200,139,39.3,general_health,90,2,56,morning,solo,good,moderate,8,2.1,extremely_active,none,none,8.0,Full Body - Intermediate Day 4,"legs,back,core",True,strength,42,7,135.0,bodybuilding,
4159,2025-05-26T00:16:16.994519,18.0,25.3,24.1,1,0,71,202,131,40.4,endurance,45,2,75,morning,solo,excellent,chronic,5,2.1,very_active,minor,minimal,8.0,Full Body - Advanced Day 5,"shoulders,core,back",True,strength,31,9,,bodybuilding,
7450,2025-08-06T00:16:17.092678,18.0,27.6,23.6,1,0,57,202,145,36.5,flexibility,90,2,100,night,online_class,fair,moderate,6,2.2,extremely_active,none,outdoor,6.0,Pull - Intermediate Day 5,"back,arms",True,strength,42,7,115.0,bodybuilding,
8416,2025-09-14T00:16:17.120880,27.0,23.4,21.8,1,0,65,193,128,34.1,endurance,45,4,74,night,solo,excellent,chronic,9,1.9,sedentary,none,minimal,10.0,Vinyasa Flow,"full_body,flexibility",True,flexibility,14,5,16.0,yoga_patterns,
2194,2025-08-05T00:16:16.937857,28.0,30.9,13.2,1,1,63,192,129,35.6,general_health,60,4,52,morning,online_class,excellent,moderate,6,3.9,sedentary,none,none,7.0,Bro Split - Novice Day 1,"shoulders,legs,back",True,strength,42,6,129.0,bodybuilding,
1016,2025-09-07T00:16:16.901634,46.0,27.1,28.6,10,16,54,174,120,57.2,weight_loss,45,3,35,morning,online_class,fair,chronic,3,2.4,sedentary,none,minimal,6.0,Upper - Intermediate Day 4,"chest,back,shoulders,arms",True,strength,54,7,146.0,bodybuilding,
5125,2025-10-01T00:16:17.022219,25.0,27.3,14.6,1,0,72,195,123,37.3,endurance,15,2,85,evening,partner,excellent,moderate,3,1.6,extremely_active,minor,none,2.0,WOD-9735,full_body,True,hiit,10,6,50.0,crossfit,
7419,2026-01-31T00:16:17.091666,39.0,26.8,16.8,1,0,75,181,106,33.1,general_health,30,1,42,morning,online_class,excellent,moderate,1,3.0,sedentary,major,home_gym,5.0,WOD-9041,full_body,True,hiit,21,6,103.0,crossfit,
7410,2026-03-10T00:16:17.091666,50.0,,23.9,1,0,73,170,97,31.2,athletic_performance,30,4,54,night,group,good,moderate,3,2.1,sedentary,none,full_gym,7.0,Lower - Intermediate Day 5,"legs,core",True,strength,21,7,59.0,bodybuilding,
8990,2026-02-14T00:16:17.136660,24.0,28.2,23.4,3,1,68,196,128,39.4,rehabilitation,15,7,85,night,partner,good,low,5,3.0,extremely_active,none,home_gym,7.0,WOD-5874,full_body,True,hiit,12,9,,crossfit,
2872,2025-07-23T00:16:16.954279,23.0,19.5,18.1,3,3,42,197,155,42.0,rehabilitation,20,4,69,evening,group,excellent,low,7,3.1,lightly_active,none,none,6.0,WOD-7736,full_body,True,hiit,10,6,35.0,crossfit,
10,2026-01-19T00:16:16.871226,31.0,28.4,24.5,6,3,68,189,121,51.5,endurance,30,1,81,morning,partner,good,high,7,3.7,lightly_active,none,full_gym,5.0,WOD-1544,full_body,True,hiit,10,7,52.0,crossfit,
1839,2025-12-14T00:16:16.925164,18.0,20.1,18.4,1,0,65,202,137,39.0,muscle_gain,30,2,39,morning,partner,excellent,moderate,9,2.2,sedentary,none,none,6.0,WOD-8453,full_body,True,hiit,21,8,77.0,crossfit,
4805,2026-02-04T00:16:17.015329,18.0,24.3,25.0,1,0,66,202,136,35.4,strength,60,2,77,night,partner,excellent,low,4,3.6,moderately_active,none,outdoor,3.0,Yin Yoga Flow,"full_body,flexibility",False,flexibility,14,4,17.0,yoga_patterns,
256,2025-07-12T00:16:16.876828,50.0,21.4,17.3,1,1,73,170,97,43.1,general_health,30,1,23,night,online_class,good,low,9,2.6,lightly_active,none,minimal,10.0,Upper - Novice Day 6,"chest,back,shoulders,arms",True,strength,21,7,44.0,bodybuilding,
7027,2026-04-09T00:16:17.075618,27.0,23.9,26.9,1,0,52,193,141,42.1,endurance,90,3,72,afternoon,group,good,moderate,3,3.1,extremely_active,none,minimal,6.0,Lower - Novice Day 4,"legs,core",True,strength,62,6,148.0,bodybuilding,
5714,2025-09-21T00:16:17.042109,19.0,29.0,17.1,3,1,52,201,149,47.5,rehabilitation,45,4,94,evening,solo,good,high,8,2.4,very_active,minor,full_gym,4.0,WOD-2304,full_body,True,hiit,45,9,239.0,crossfit,
3325,2025-10-05T00:16:16.971162,18.0,16.6,23.0,1,0,38,202,164,36.8,athletic_performance,45,4,92,afternoon,online_class,excellent,moderate,10,2.2,lightly_active,major,full_gym,1.0,Bro Split - Advanced Day 6,"arms,legs,core",True,strength,31,7,51.0,bodybuilding,
7715,2026-01-19T00:16:17.098671,29.0,21.4,22.7,1,0,61,191,130,31.3,endurance,15,2,89,morning,online_class,good,moderate,8,2.6,extremely_active,none,none,9.0,WOD-6050,full_body,True,hiit,10,10,39.0,crossfit,
1582,2025-06-20T00:16:16.918483,21.0,28.1,30.4,2,0,86,199,113,39.2,endurance,15,6,46,morning,solo,excellent,low,3,3.4,extremely_active,none,outdoor,7.0,WOD-2444,full_body,True,hiit,10,9,51.0,crossfit,
925,2025-12-23T00:16:16.897137,27.0,29.8,24.0,10,8,63,193,130,55.6,endurance,45,2,44,morning,group,good,moderate,6,1.8,extremely_active,minor,minimal,1.0,WOD-4203,full_body,True,hiit,24,9,131.0,crossfit,
2780,2025-09-18T00:16:16.954279,18.0,24.7,19.8,1,0,68,202,134,36.5,general_health,60,3,58,afternoon,online_class,good,moderate,4,2.8,moderately_active,chronic,outdoor,5.0,Bro Split - Advanced Day 4,"back,core,shoulders",True,strength,42,9,103.0,bodybuilding,
7892,2025-12-02T00:16:17.104672,33.0,26.2,23.3,1,0,55,187,132,35.6,rehabilitation,45,5,79,evening,group,fair,chronic,7,2.0,sedentary,chronic,full_gym,4.0,WOD-6055,full_body,True,hiit,14,6,67.0,crossfit,
6133,2026-01-24T00:16:17.055635,18.0,25.6,23.0,1,0,54,202,148,37.1,strength,45,2,69,night,solo,good,low,2,2.3,lightly_active,none,full_gym,7.0,Legs - Novice Day 1,"legs,core",True,strength,31,6,79.0,bodybuilding,
5321,2025-11-17T00:16:17.031207,54.0,28.1,23.7,3,2,70,166,96,41.8,weight_loss,60,4,78,night,group,excellent,moderate,9,3.4,extremely_active,none,minimal,7.0,Upper - Intermediate Day 6,"chest,back,shoulders,arms",True,strength,60,7,168.0,bodybuilding,
7313,2026-04-19T00:16:17.088364,18.0,24.0,19.3,1,0,70,202,132,35.9,rehabilitation,30,3,37,morning,group,good,moderate,1,3.1,sedentary,none,outdoor,2.0,WOD-2859,full_body,True,hiit,10,6,44.0,crossfit,
7103,2026-04-06T00:16:17.083351,18.0,30.0,24.0,1,0,63,202,139,40.6,weight_loss,45,4,62,afternoon,solo,good,moderate,6,2.8,extremely_active,none,minimal,3.0,Legs - Novice Day 5,"legs,core",True,strength,31,6,93.0,bodybuilding,
6043,2025-06-16T00:16:17.049923,33.0,37.2,30.8,1,0,60,187,127,36.7,weight_loss,60,3,70,afternoon,solo,good,low,2,2.9,extremely_active,none,none,5.0,Lower - Intermediate Day 1,"legs,core",True,strength,31,7,115.0,bodybuilding,
3776,2026-01-11T00:16:16.985430,21.0,33.6,18.4,4,2,42,199,157,43.7,weight_loss,45,5,89,evening,solo,excellent,high,8,1.8,lightly_active,none,home_gym,6.0,WOD-4272,full_body,True,hiit,20,7,123.0,crossfit,
4836,2026-02-13T00:16:17.016779,25.0,20.0,14.3,6,4,73,195,122,50.1,rehabilitation,20,4,62,morning,partner,good,chronic,7,1.8,lightly_active,none,minimal,8.0,WOD-1813,full_body,True,hiit,20,10,73.0,crossfit,
4965,2025-10-10T00:16:17.020179,31.0,21.8,26.6,1,1,65,189,124,37.1,strength,45,4,66,morning,group,poor,high,6,2.9,extremely_active,none,home_gym,7.0,Power Yoga Flow,"full_body,flexibility",True,flexibility,31,1,33.0,yoga_patterns,
540,2025-05-18T00:16:16.887946,38.0,23.3,36.2,1,1,60,182,122,36.8,weight_loss,30,6,61,afternoon,online_class,excellent,low,5,2.5,lightly_active,minor,outdoor,9.0,Pull - Novice Day 4,"back,arms",True,strength,21,7,48.0,bodybuilding,
7484,2025-09-03T00:16:17.093678,54.0,26.8,24.5,6,4,67,166,99,49.6,rehabilitation,30,3,100,afternoon,online_class,poor,low,8,3.7,extremely_active,major,outdoor,7.0,Upper - Intermediate Day 3,"chest,back,shoulders,arms",True,strength,30,4,80.0,bodybuilding,
2746,2026-03-12T00:16:16.953279,36.0,24.0,17.1,5,4,63,184,121,44.7,muscle_gain,60,2,55,morning,partner,fair,low,4,3.5,sedentary,none,home_gym,9.0,Lower - Intermediate Day 3,"legs,core",True,strength,45,8,108.0,bodybuilding,
3720,2025-09-09T00:16:16.983443,43.0,23.6,22.6,4,2,71,177,106,41.9,rehabilitation,30,6,78,night,group,good,high,7,3.2,sedentary,minor,outdoor,8.0,Bro Split - Novice Day 3,"core,arms,back",True,strength,30,5,70.0,bodybuilding,
6820,2026-04-14T00:16:17.072810,18.0,24.0,24.4,1,0,58,202,144,32.0,weight_loss,90,4,68,night,partner,good,low,5,2.3,extremely_active,minor,outdoor,7.0,Yin Yoga Flow,"full_body,flexibility",False,flexibility,14,5,16.0,yoga_patterns,
9338,2026-01-27T00:16:17.146429,18.0,20.9,25.8,1,0,62,202,140,33.3,rehabilitation,60,2,72,afternoon,partner,excellent,low,4,3.2,moderately_active,none,home_gym,9.0,Bro Split - Novice Day 1,"core,chest,back",True,strength,42,7,87.0,bodybuilding,
4469,2026-04-29T00:16:17.005973,32.0,21.3,35.0,4,3,64,188,124,47.8,weight_loss,15,2,75,night,partner,poor,low,4,1.7,very_active,minor,minimal,9.0,WOD-8728,full_body,True,hiit,12,8,46.0,crossfit,
668,2025-10-03T00:16:16.890881,18.0,32.4,17.7,1,0,73,202,129,33.9,endurance,30,4,98,morning,solo,excellent,moderate,7,3.4,moderately_active,chronic,none,4.0,Push - Advanced Day 4,"chest,shoulders,arms",True,strength,21,9,68.0,bodybuilding,
7576,2026-02-26T00:16:17.096610,37.0,28.0,15.7,1,0,63,183,120,42.6,rehabilitation,90,3,46,evening,partner,good,low,7,2.0,moderately_active,none,home_gym,5.0,Full Body - Advanced Day 6,"core,legs,shoulders",True,strength,31,9,86.0,bodybuilding,
8550,2025-12-31T00:16:17.124878,34.0,24.0,21.1,1,0,68,186,118,38.0,endurance,45,5,79,afternoon,online_class,good,chronic,6,2.5,sedentary,none,none,6.0,Full Body - Novice Day 3,"back,chest,arms",True,strength,31,6,74.0,bodybuilding,
5064,2025-12-12T00:16:17.022219,22.0,26.6,12.5,3,3,65,198,133,40.6,muscle_gain,45,4,67,evening,partner,good,chronic,6,2.6,lightly_active,major,full_gym,5.0,Push - Intermediate Day 5,"chest,shoulders,arms",True,strength,45,5,119.0,bodybuilding,
1354,2025-06-18T00:16:16.911079,31.0,29.3,21.2,7,5,59,189,130,51.6,rehabilitation,30,2,95,afternoon,partner,good,low,7,3.2,sedentary,minor,home_gym,9.0,WOD-2130,full_body,True,hiit,30,10,161.0,crossfit,
